Run,Stimulus,Condition,Code,Catch,Break,Responses,Timing
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0122_Left.png,0122_Left,5,0,0,0,3.0825126000017917
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0202_Left.png,0202_Left,9,0,0,0,3.0831737000007706
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0157_Left.png,0157_Left,7,0,0,0,3.0831540999970457
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0067_Right.png,0067_Right,4,0,0,0,3.0830009000019345
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0292_Left.png,0292_Left,13,0,0,0,3.0830975999997463
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0292_Left.png,0122_Right,13,1,0,1,3.082450299996708
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0067_Left.png,0067_Left,3,0,0,0,3.0828303000016604
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0247_Left.png,0247_Left,11,0,0,0,3.083118499998818
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0202_Right.png,0202_Right,10,0,0,0,3.0830910000004224
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0292_Right.png,0292_Right,14,0,0,0,3.083112500000425
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0022_Right.png,0022_Right,2,0,0,0,3.082882700000482
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0122_Right.png,0122_Right,6,0,0,0,3.0831475000013597
7,C:/Users/meglab/EExperiments/Sebastian/BlenderPilot/Stimuli/0157_Right.png,0157_Right,8,0,0,0,3.0831516000034753
